unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12476642,JE365810,9/4/2021 15:00:00,0000X E WACKER DR,0870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1177009,1902589,2021,9/11/2021 15:40:49,"41,88804596","-87,62541383","(41.888045958, -87.625413826)"
2366837,HH672275,9/25/2002 17:00:00,0000X N WACKER DR,0870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1173863,1900534,2002,2/28/2018 15:56:25,"41,88247755","-87,63702811","(41.882477553, -87.637028112)"
11574829,JC126566,1/22/2019 14:58:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2019,1/29/2019 16:19:06,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
11593581,JC149847,2/12/2019 14:45:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2019,2/19/2019 16:22:18,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
7287590,HR701905,12/22/2009 18:00:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2009,2/28/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
7435486,HS219413,3/21/2010 16:20:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2010,2/10/2018 15:50:01,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
10137599,HY326165,7/3/2015 14:50:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,111,1,42,32,06,1176331,1901616,2015,2/10/2018 15:50:01,"41,88539132","-87,62793301","(41.885391315, -87.627933013)"
10897239,JA208452,3/31/2017 16:00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,42,32,06,1176345,1901114,2017,2/10/2018 15:50:01,"41,88401348","-87,62789676","(41.884013483, -87.627896757)"
11052608,JA388832,8/12/2017 22:55:00,001XX N DEARBORN ST,0870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1175910,1901569,2017,2/10/2018 15:50:01,"41,88527183","-87,6294804","(41.88527183, -87.629480401)"
8183164,HT417709,7/26/2011 15:00:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2011,2/10/2018 15:50:01,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
13054646,JG238408,4/26/2023 16:40:00,0000X E RANDOLPH ST,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROPERTY / TRAIN DEPOT,FALSE,FALSE,111,1,34,32,06,1177228,1901296,2023,8/19/2023 15:40:26,"41,88449294","-87,62464881","(41.884492937, -87.624648808)"
11732839,JC318680,6/23/2019 15:00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,111,1,42,32,06,1176330,1901649,2019,6/30/2019 15:45:10,"41,88548189","-87,62793569","(41.885481891, -87.627935689)"
11970638,JD138799,2/3/2020 14:30:00,001XX N DEARBORN ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,42,32,06,1175928,1900994,2020,2/10/2020 15:41:16,"41,88369359","-87,62943162","(41.883693593, -87.629431622)"
11821592,JC425265,9/8/2019 19:42:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,111,1,42,32,06,1176345,1901114,2019,9/15/2019 15:41:29,"41,88401348","-87,62789676","(41.884013483, -87.627896757)"
11928497,JC555490,12/21/2019 15:10:00,003XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1177263,1902734,2019,12/28/2019 15:40:45,"41,88843809","-87,62447667","(41.888438092, -87.624476665)"
11923447,JC549142,12/15/2019 15:00:00,002XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,42,32,06,1176327,1901797,2019,12/22/2019 15:41:13,"41,88588808","-87,62794224","(41.885888079, -87.627942238)"
9422253,HW566023,12/10/2013 14:30:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA GARAGE / OTHER PROPERTY,FALSE,FALSE,111,1,42,32,06,1176330,1901649,2013,2/10/2018 15:50:01,"41,88548189","-87,62793569","(41.885481891, -87.627935689)"
8396573,HT629174,11/26/2011 17:30:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2011,2/4/2016 6:33:39,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
7634608,HS437256,7/24/2010 11:30:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER COMMERCIAL TRANSPORTATION,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2010,2/10/2018 15:50:01,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
7741536,HS548737,10/5/2010 9:30:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,111,1,2,28,06,1173178,1899203,2010,2/10/2018 15:50:01,"41,87884043","-87,63958293","(41.878840427, -87.639582928)"
7810899,HS611292,11/11/2010 19:00:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2010,2/10/2018 15:50:01,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
9293472,HW438593,9/5/2013 11:19:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1176336,1901423,2013,2/10/2018 15:50:01,"41,8848616","-87,62792048","(41.8848616, -87.627920479)"
9520850,HX175625,3/6/2014 16:00:00,002XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,42,32,06,1176327,1901797,2014,2/10/2018 15:50:01,"41,88588808","-87,62794224","(41.885888079, -87.627942238)"
9683580,HX334288,7/6/2014 18:25:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,42,32,06,1176330,1901649,2014,2/10/2018 15:50:01,"41,88548189","-87,62793569","(41.885481891, -87.627935689)"
2345340,HH644813,9/5/2002 17:00:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2002,2/28/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
13641042,JH480680,10/23/2024 12:45:00,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,111,1,42,32,06,1175800,1900817,2024,10/31/2024 15:41:20,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
2896826,HJ571179,8/17/2003 17:30:00,0000X S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,06,1173143,1900251,2003,2/28/2018 15:56:25,"41,88171698","-87,63968034","(41.881716983, -87.639680339)"
2893814,HJ566809,8/16/2003 17:00:00,005XX W MADISON ST,0870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,111,1,42,28,06,1172508,1900293,2003,2/28/2018 15:56:25,"41,88184629","-87,64201078","(41.881846294, -87.64201078)"
6341104,HP428753,7/1/2008 22:15:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,111,1,2,28,06,1173177,1899241,2008,2/28/2018 15:56:25,"41,87894472","-87,63958547","(41.878944724, -87.639585472)"
6390979,HP476116,7/26/2008 15:15:00,005XX W JACKSON BLVD,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,06,1173084,1898910,2008,2/28/2018 15:56:25,"41,8780385","-87,63993677","(41.878038501, -87.639936767)"
11197001,JB106862,1/6/2018 15:55:00,001XX N DEARBORN ST,0880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,111,1,42,32,06,1175906,1901684,2018,5/4/2018 15:51:04,"41,88558749","-87,62949163","(41.885587487, -87.629491626)"
4773733,HM386757,6/1/2006 10:30:00,003XX W MADISON ST,0880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,111,1,42,32,06,1174233,1900337,2006,2/10/2018 15:50:01,"41,88192873","-87,63567536","(41.881928727, -87.635675359)"
10637099,HZ389340,8/12/2016 14:21:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176330,1901657,2016,2/10/2018 15:50:01,"41,88550384","-87,62793545","(41.885503844, -87.627935448)"
10686954,HZ441178,9/19/2016 15:00:00,002XX N Michigan Ave,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1177258,1901852,2016,2/10/2018 15:50:01,"41,88601795","-87,62452178","(41.886017951, -87.624521781)"
10829316,JA130652,1/25/2017 14:00:00,002XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1177257,1901899,2017,2/14/2017 15:49:42,"41,88614694","-87,62452403","(41.886146944, -87.624524028)"
11541605,JB561254,12/20/2018 15:40:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,TRUE,FALSE,111,1,42,32,06,1177246,1902333,2018,3/10/2019 15:53:43,"41,88733811","-87,62455126","(41.887338112, -87.624551258)"
11554482,JC102283,1/2/2019 16:30:00,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176893,1901295,2019,1/10/2019 15:16:50,"41,88449778","-87,62587899","(41.884497778, -87.625878988)"
8931825,HV603463,12/14/2012 22:00:00,002XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,111,1,42,32,06,1177257,1901899,2012,2/10/2018 15:50:01,"41,88614694","-87,62452403","(41.886146944, -87.624524028)"
8815515,HV489158,9/9/2012 2:45:00,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,111,1,42,32,06,1176963,1901296,2012,2/10/2018 15:50:01,"41,88449894","-87,62562191","(41.884498939, -87.625621911)"
8982072,HW129361,1/23/2013 13:00:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2013,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
9898730,HX549028,12/19/2014 17:15:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2014,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
3156975,HK154044,1/26/2004 11:00:00,002XX S CANAL ST,0890,THEFT,FROM BUILDING,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2004,2/28/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
3330005,HK370536,5/17/2004 13:00:00,001XX N WACKER DR,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,42,32,06,1173848,1901372,2004,2/28/2018 15:56:25,"41,88477741","-87,63705823","(41.88477741, -87.637058225)"
13238228,JG456587,10/7/2023 19:00:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,111,1,34,32,06,1176352,1900927,2023,10/15/2023 15:42:41,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
4649462,HM248226,3/23/2006 12:45:00,001XX S CLINTON ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,111,1,2,28,06,1172752,1899627,2006,2/28/2018 15:56:25,"41,88001335","-87,64113455","(41.88001335, -87.641134549)"
4615094,HM205658,2/27/2006 19:00:00,001XX N WACKER DR,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,42,32,06,1173848,1901372,2006,2/10/2018 15:50:01,"41,88477741","-87,63705823","(41.88477741, -87.637058225)"
4940485,HM555246,8/21/2006 6:00:00,002XX S CANAL ST,0890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2006,2/28/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
2536199,HJ116148,1/2/2003 16:00:00,003XX S WACKER DR,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,2,32,06,1173916,1898816,2003,2/28/2018 15:56:25,"41,87776207","-87,63688469","(41.877762073, -87.63688469)"
10936792,JA253513,5/6/2017 17:30:00,002XX N WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176777,1901808,2017,2/10/2018 15:50:01,"41,8859081","-87,62628943","(41.885908101, -87.626289429)"
11037473,JA371689,7/31/2017 18:30:00,0000X W LAKE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,42,32,06,1176177,1901746,2017,2/10/2018 15:50:01,"41,88575151","-87,6284946","(41.885751514, -87.628494602)"
5568874,HN376146,5/31/2007 12:20:00,001XX S CLINTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,2,28,06,1172750,1899684,2007,2/10/2018 15:50:01,"41,88016981","-87,64114021","(41.880169806, -87.641140205)"
11540614,JB560120,12/19/2018 15:45:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2018,12/26/2018 16:22:24,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11693519,JC270922,5/20/2019 13:00:00,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176972,1900831,2019,5/27/2019 15:40:24,"41,88322275","-87,62560295","(41.88322275, -87.625602945)"
11631306,JC195463,3/22/2019 14:15:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2019,3/29/2019 16:12:07,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
11708469,JC289058,6/2/2019 12:30:00,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176972,1900831,2019,6/30/2019 15:41:21,"41,88322275","-87,62560295","(41.88322275, -87.625602945)"
11754509,JC344890,7/11/2019 19:25:00,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,111,1,42,32,06,1176904,1901295,2019,7/19/2019 15:40:03,"41,88449753","-87,6258386","(41.884497529, -87.625838595)"
3349456,HK389900,5/26/2004 17:55:00,006XX W LAKE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,27,28,06,1171788,1901690,2004,2/10/2018 15:50:01,"41,88569564","-87,64461342","(41.885695638, -87.644613417)"
9187353,HW332756,6/20/2013 10:00:00,0000X E WACKER DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,111,1,42,32,06,1176429,1902142,2013,2/10/2018 15:50:01,"41,88683248","-87,62755726","(41.886832476, -87.627557257)"
9195663,HW340814,6/29/2013 15:01:00,001XX N DEARBORN ST,0890,THEFT,FROM BUILDING,CTA PLATFORM,FALSE,FALSE,111,1,42,32,06,1175924,1901110,2013,2/10/2018 15:50:01,"41,88401199","-87,62944282","(41.884011993, -87.629442817)"
9165816,HW311313,6/9/2013 14:00:00,0000X E LAKE ST,0890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,111,1,42,32,06,1176991,1901746,2013,2/10/2018 15:50:01,"41,88573313","-87,62550546","(41.885733129, -87.625505463)"
9116736,HW261798,5/5/2013 14:00:00,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,111,1,42,32,06,1177144,1900833,2013,2/10/2018 15:50:01,"41,88322434","-87,6249713","(41.883224344, -87.624971297)"
10880380,JA174996,3/2/2017 13:15:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2017,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10942961,JA261006,5/12/2017 12:30:00,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176893,1901295,2017,2/10/2018 15:50:01,"41,88449778","-87,62587899","(41.884497778, -87.625878988)"
11196420,JB105561,1/5/2018 14:00:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1177246,1902333,2018,5/4/2018 15:51:04,"41,88733811","-87,62455126","(41.887338112, -87.624551258)"
11116468,JA468551,10/12/2017 14:10:00,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,PARK PROPERTY,FALSE,FALSE,111,1,42,32,06,1177144,1900833,2017,2/10/2018 15:50:01,"41,88322434","-87,6249713","(41.883224344, -87.624971297)"
13337484,JH114770,1/13/2024 14:30:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176332,1901600,2024,1/21/2024 15:41:21,"41,88534739","-87,62792982","(41.885347387, -87.627929824)"
13162257,JG366420,7/14/2023 13:54:00,002XX N GARLAND CT,0890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,111,1,42,32,06,1177051,1901798,2023,8/19/2023 15:40:26,"41,88587446","-87,62528356","(41.885874461, -87.625283558)"
2628713,HJ235348,3/12/2003 17:15:00,005XX W MADISON ST,0890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,111,1,42,28,06,1173039,1900311,2003,2/28/2018 15:56:25,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
11850482,JC460064,10/4/2019 16:10:00,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176972,1900831,2019,10/11/2019 15:41:09,"41,88322275","-87,62560295","(41.88322275, -87.625602945)"
11959362,JD124899,1/22/2020 15:30:00,0000X W RANDOLPH ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1175768,1901280,2020,1/29/2020 15:40:52,"41,88448199","-87,63001054","(41.884481993, -87.630010542)"
11798413,JC397592,8/18/2019 9:20:00,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,111,1,42,32,06,1176904,1901295,2019,8/25/2019 15:42:06,"41,88449753","-87,6258386","(41.884497529, -87.625838595)"
10003499,HY192973,3/18/2015 17:00:00,002XX N STATE ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,111,1,42,32,06,1176327,1901797,2015,2/10/2018 15:50:01,"41,88588808","-87,62794224","(41.885888079, -87.627942238)"
10216052,HY402469,8/29/2015 15:00:00,0000X W RANDOLPH ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176157,1901285,2015,2/10/2018 15:50:01,"41,88448696","-87,62858195","(41.884486956, -87.628581948)"
10246116,HY433948,9/22/2015 13:00:00,001XX N WABASH AVE,0890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,111,1,42,32,06,1176785,1901619,2015,2/10/2018 15:50:01,"41,88538929","-87,62626577","(41.885389294, -87.626265771)"
11215785,JB131917,1/27/2018 15:35:00,0000X W WACKER DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,111,1,42,32,06,1176210,1902134,2018,5/4/2018 15:51:04,"41,88681546","-87,62836172","(41.886815464, -87.628361716)"
11354339,JB315670,6/20/2018 19:00:00,0000X E LAKE ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,111,1,42,32,06,1176991,1901746,2018,6/27/2018 16:15:34,"41,88573313","-87,62550546","(41.885733129, -87.625505463)"
11290558,JB231046,4/19/2018 20:10:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,MOVIE HOUSE/THEATER,FALSE,FALSE,111,1,42,32,06,1176332,1901592,2018,5/4/2018 15:51:04,"41,88532544","-87,62793007","(41.885325435, -87.627930066)"
11340215,JB296796,6/7/2018 11:45:00,0000X W WASHINGTON ST,0890,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,111,1,42,32,06,1175800,1900817,2018,6/14/2018 16:02:30,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
11232110,JB153951,2/14/2018 8:00:00,0000X W WASHINGTON ST,0890,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,111,1,42,32,06,1175800,1900817,2018,5/4/2018 15:51:04,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
11266425,JB199315,3/25/2018 14:10:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176330,1901657,2018,5/4/2018 15:51:04,"41,88550384","-87,62793545","(41.885503844, -87.627935448)"
7534021,HS337878,5/31/2010 23:30:00,006XX W MADISON ST,0890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,111,1,42,28,06,1172090,1900283,2010,2/10/2018 15:50:01,"41,88182808","-87,64354595","(41.881828083, -87.643545951)"
3457870,HK525730,7/30/2004 12:29:00,001XX N JEFFERSON ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,42,28,06,1172298,1901408,2004,2/28/2018 15:56:25,"41,88491057","-87,64274894","(41.884910565, -87.642748943)"
6614895,HP658184,10/31/2008 12:55:00,002XX S RIVERSIDE PLZ,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,2,28,06,1173472,1899214,2008,2/28/2018 15:56:25,"41,87886409","-87,6385031","(41.878864086, -87.638503099)"
6791691,HR205143,3/8/2009 16:30:00,004XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,111,1,2,28,06,1173380,1898918,2009,2/28/2018 15:56:25,"41,87805389","-87,6388497","(41.878053886, -87.638849697)"
9409137,HW552374,11/29/2013 17:20:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2013,2/10/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
9358762,HW502403,10/22/2013 0:10:00,002XX N STATE ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,111,1,42,32,06,1176327,1901797,2013,2/10/2018 15:50:01,"41,88588808","-87,62794224","(41.885888079, -87.627942238)"
9424001,HW567540,12/11/2013 11:55:00,001XX N DEARBORN ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1175916,1901339,2013,2/10/2018 15:50:01,"41,88464056","-87,6294653","(41.884640562, -87.629465296)"
9278430,HW423239,8/25/2013 14:20:00,002XX N WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176773,1901888,2013,2/10/2018 15:50:01,"41,88612772","-87,6263017","(41.886127716, -87.626301698)"
9242709,HW386977,7/31/2013 12:00:00,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,111,1,42,32,06,1176904,1901295,2013,2/10/2018 15:50:01,"41,88449753","-87,6258386","(41.884497529, -87.625838595)"
2288433,HH574376,8/12/2002 0:01:00,002XX S CANAL ST,0890,THEFT,FROM BUILDING,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2002,2/28/2018 15:56:25,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
8559191,HV234887,4/9/2012 9:30:00,0000X W WASHINGTON ST,0890,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,111,1,42,32,06,1175800,1900817,2012,2/4/2016 6:33:39,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
12672476,JF210129,4/16/2022 19:05:00,002XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1177257,1901911,2022,1/3/2023 15:40:27,"41,88617987","-87,62452366","(41.886179873, -87.624523664)"
12886457,JF467132,10/12/2022 8:00:00,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,GOVERNMENT BUILDING / PROPERTY,FALSE,FALSE,111,1,42,32,06,1177144,1900833,2022,1/3/2023 15:40:27,"41,88322434","-87,6249713","(41.883224344, -87.624971297)"
7774962,HS583207,9/11/2010 23:00:00,004XX W VAN BUREN ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,2,28,06,1173476,1898457,2010,2/10/2018 15:50:01,"41,87678674","-87,63851092","(41.87678674, -87.638510915)"
11935392,JC563127,12/28/2019 13:45:00,0000X W LAKE ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176010,1901744,2019,1/4/2020 15:40:55,"41,88574979","-87,62910791","(41.885749789, -87.629107914)"
5022172,HM630314,9/29/2006 9:00:00,005XX W MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,2,28,06,1173053,1899838,2006,2/10/2018 15:50:01,"41,88058568","-87,64002307","(41.88058568, -87.640023065)"
2739387,HJ375719,5/20/2003 14:25:00,002XX S JEFFERSON ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,2,28,06,1172371,1899051,2003,2/28/2018 15:56:25,"41,87844119","-87,64255055","(41.878441191, -87.642550545)"
6073999,HP173396,2/8/2008 19:00:00,003XX S RIVERSIDE PLZ,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,42,28,06,1173556,1898807,2008,2/28/2018 15:56:25,"41,87774539","-87,63820677","(41.877745385, -87.638206774)"
5992735,HN782084,12/28/2007 17:05:00,005XX W MADISON ST,0890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,111,1,42,28,06,1173039,1900311,2007,2/10/2018 15:50:01,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
9277471,HW422045,8/24/2013 13:30:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1177242,1902518,2013,2/10/2018 15:50:01,"41,88784585","-87,62456034","(41.887845852, -87.624560336)"
9268693,HW413810,8/19/2013 3:30:00,0000X W WASHINGTON ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,111,1,42,32,06,1175778,1900817,2013,2/10/2018 15:50:01,"41,88321127","-87,62998776","(41.883211269, -87.629987756)"
